longitude,latitude,Plant_Code,Plant_Name,Utility_Name,City,County,StateName,PrimSource,Install_MW,Total_MW
-94.417197,41.202447,61077,Orient Wind Farm,MidAmerican Energy Co,Orient,Adair,Iowa,wind,500.8,500.8
-94.164636,42.106964,61079,Beaver Creek Wind,MidAmerican Energy Co,Ogden,Boone,Iowa,wind,340,340
-84.260028,30.459813,61080,Sub 12,City of Tallahassee - (FL),Tallahassee,Leon,Florida,natural gas,18.6,18.4
-66.149897,17.947115,61082,AES Puerto Rico,AES Puerto Rico LP,Guayama,Guayama,Puerto Rico,coal,510,454.4
-67.046411,18.475032,61083,Oriana Energy Hybrid,Oriana Energy LLC,Isabela,Isabela,Puerto Rico,solar,66.8,66.8
-118.19156,38.546947,61084,Luning Energy,Liberty Utilities (CalPeco Electric) LLC,Luning,Mineral,Nevada,solar,50,50
-79.031836,34.583119,61085,Stone Solar,"Stone Solar, LLC",Lumberton,Robeson,North Carolina,solar,5,5
-80.774867,35.734972,61086,Tripple State Farm,"Tripple State Farm, LLC",Statesville,Iredell,North Carolina,solar,5,5
-80.09732,34.99115,61087,Wadesboro Farm 1,"Wadesboro Farm 1, LLC",Wadesboro,Anson,North Carolina,solar,5,5
-78.20905,34.318997,61088,Delco Farm,"Delco Farm, LLC",Riegelwood,Columbus,North Carolina,solar,5,5
-80.03465,35.24125,61089,Fisher Solar Farm - NC,"Fisher Solar Farm, LLC",Oakboro,Stanly,North Carolina,solar,5,5
-77.64259,35.2184,61090,Kinston Davis Farm,"Kinston Davis Farm, LLC",Kinston,Lenoir,North Carolina,solar,5,5
-79.442969,34.764403,61091,Laurinburg Farm,"Laurinburg Farm, LLC",Laurinburg,Scotland,North Carolina,solar,5,5
-94.288161,39.117142,61092,Independence Solar Farm,MC Power Companies Inc,Independence,Jackson,Missouri,solar,3,3
-79.935844,34.968056,61093,Mills Anson Farm,"Mills Anson Farm, LLC",Lilesville,Anson,North Carolina,solar,5,5
-79.513928,34.817836,61094,Old Wire Farm,"Old Wire Farm, LLC",Laurel Hill,Scotland,North Carolina,solar,5,5
-78.950494,34.807903,61095,Railroad Farm 2,"Railroad Farm 2, LLC",St. Pauls,Robeson,North Carolina,solar,5,5
-78.470536,34.961039,61096,Sampson Solar,"Sampson Solar, LLC",Roseboro,Sampson,North Carolina,solar,2,2
-70.786494,41.768919,61097,Syncarpha Freetown,"Marie's Way Solar I, LLC",Freetown,Bristol,Massachusetts,solar,3.9,3.9
-117.06143,40.718433,61098,Battle Mountain Solar Project,Consolidated Edison Development Inc.,Battle Mountain,Humboldt,Nevada,solar,126,126
-156.4339,20.7937,61099,Kihei Solar Farm,South Maui Renewable Resources LLC,Kihei,Maui,Hawaii,solar,2.9,2.9
-102.637766,48.754492,61100,"Burke Wind, LLC",Burke Wind LLC,Bowbells,Burke,North Dakota,wind,199.4,199.4
-156.657889,20.886013,61101,Ku'ia Solar,Ku'ia Solar LLC,Lahaina,Maui,Hawaii,solar,2.9,2.9
-66.092419,18.453211,61102,"GASNA 18P, LLC",X-Elio North America Inc,San Juan,San Juan,Puerto Rico,solar,5,5
-110.990639,32.146142,61104,Pima Community College - East Campus,Tesla Inc.,Tucson,Pima,Arizona,solar,1.3,1.3
-84.696781,43.524324,61106,Pine River Wind Park,DTE Electric Company,Shepherd,Isabella,Michigan,wind,161.3,161.3
-116.988781,32.682506,61107,Vanadium Redox Flow Battery Plant,VRF Battery Plant,Bonita,San Diego,California,other,2,2
-65.681319,18.293924,61109,Fajardo MSWL,"Landfill Gas Technologies of Fajardo, LLC",Fajardo,Fajardo,Puerto Rico,other,2.4,2.4
-65.9045,18.4115,61110,San Fermin Solar Farm Hybrid,San Fermin Solar Farm LLC,Canovanas,Canovanas,Puerto Rico,solar,27.6,27.6
-65.817551,18.37739,61112,El Yunque Filtration Plant,"PV Properties, Inc.",Rio Grande,Rio Grande,Puerto Rico,solar,2,2
-66.632501,18.426418,61113,Arecibo Filtration Plant,"PV Properties, Inc.",Arecibo,Arecibo,Puerto Rico,solar,1,1
-65.879311,18.377243,61114,Canovanas Filtration Plant,"PV Properties, Inc.",Canovanas,Canovanas,Puerto Rico,solar,1,1
-121.216191,37.84013,61115,Manteca Land PV,AES Distributed Energy,Manteca,San Joaquin,California,solar,1,1
-119.344408,35.761217,61116,Delano Land 1,AES Distributed Energy,Delano,Kern,California,solar,1,1
-118.981522,35.324982,61117,Bakersfield PV 1,AES Distributed Energy,Bakersfield,Kern,California,solar,5.3,5.3
-118.993119,35.330032,61118,Bakersfield Industrial PV 1,AES Distributed Energy,Bakersfield,Kern,California,solar,1,1
-113.216679,37.658223,61119,Quichapa 1,Quichapa 1 LLC,Cedar City,Iron,Utah,solar,3,3
-113.188953,37.666772,61120,Quichapa 2,Quichapa 2 LLC,Cedar City,Iron,Utah,solar,3,3
-113.236928,37.649816,61121,Quichapa 3,Quichapa 3 LLC,Cedar City,Iron,Utah,solar,3,3
-66.201857,18.422147,61122,Toa Baja MSWL,"Landfill Gas Technologies of Fajardo, LLC",Toa Baja,Toa Baja,Puerto Rico,other,2.4,2.4
-72.33111,43.823611,61124,Elizabeth Mines Solar 1,"Elizabeth Mines Solar 1, LLC",So. Strafford,Orange,Vermont,solar,5,5
-72.770856,44.46234,61125,Nebraska Valley Solar Farm,Town of Stowe- (VT),Stowe,Lamoille,Vermont,solar,1,1
-79.480995,37.335046,61126,Bedford Solar,"Oppidum Renewables USA, LLC",Bedford,Bedford,Virginia,solar,3,3
-81.817362,35.348375,61127,Gamble Solar,"Oppidum Renewables USA, LLC",Bostic,Rutherford,North Carolina,solar,3,3
-80.422626,35.632585,61128,Salisbury Solar,"Oppidum Renewables USA, LLC",Salisbury,Rowan,North Carolina,solar,3.8,3.8
-80.028987,34.973863,61129,Wadesboro Solar,"Oppidum Renewables USA, LLC",Wadesboro,Anson,North Carolina,solar,5,5
-77.615869,35.829572,61131,Tolson Solar,"Oppidum Renewables USA, LLC",Tarboro,Edgecombe,North Carolina,solar,3,3
-65.695197,18.189872,61132,Punta Lima Wind Farm,"Punta Lima Wind Farm, LLC",Naguabo,Naguabo,Puerto Rico,wind,23.4,23.4
-65.822342,18.134597,61133,"Humacao Solar Project, LLC","Fonroche Energy America, Inc.",Humacao,Humacao,Puerto Rico,solar,20,20
-77.161514,36.442636,61134,Phelps 158 Solar Farm,Greenbacker Renewable Energy Corporation,Conway,Northampton,North Carolina,solar,5,5
-92.670628,37.667831,61135,Lebanon Solar Farm (MO),MC Power Companies Inc,Lebanon,Laclede,Missouri,solar,2.5,2.5
-66.220533,17.979256,61136,Horizon Energy (PR) Hybrid,Horizon Energy LLC,Salinas,Salinas,Puerto Rico,solar,15.1,15.1
-65.911609,18.236289,61137,Medtronic Solar,"REA Investments, LLC",Juncos,Juncos,Puerto Rico,solar,4,4
-95.35635,45.642252,61138,Armstrong Solar,ETCAP NES CS MN 06 LLC,Glenwood,Pope,Minnesota,solar,3,3
-94.117112,45.556056,61139,Marmas Solar CSG,National Grid Renewables,St. Cloud,Sherburne,Minnesota,solar,4,4
-93.83675,43.845905,61140,"CF Novel Solar CSG Gardens Two, LLC",Cypress Creek Renewables,Minnesota Lake,Faribault,Minnesota,solar,1.8,1.8
-93.96,44.24,61141,"CF Novel Solar CSG Gardens Eleven, LLC",Cypress Creek Renewables,Mankato,Blue Earth,Minnesota,solar,3,3
-93.386458,44.051448,61142,WasecaSun,National Grid Renewables,Waseca,Waseca,Minnesota,solar,7.4,7.4
-96.55942,44.574965,61144,Astoria Station,Otter Tail Power Co,Astoria,Deuel,South Dakota,natural gas,349,245.5
-83.903,38.895,61145,Brown County LFGTE Power Station,EDL Inc,Georgetown,Brown,Ohio,other,4.8,4.5
-66.234,17.9492,61146,Aguirre Plant,Puerto Rico Electric Pwr Authority,Salinas,Salinas,Puerto Rico,other,1534,1461.2
-66.7597,18.003,61147,Costa Sur Plant,Puerto Rico Electric Pwr Authority,Guayanilla,,Puerto Rico,natural gas,1032,966.5
-66.1045,18.4271,61148,Central San Juan Plant,Puerto Rico Electric Pwr Authority,San Juan,,Puerto Rico,other,840,783.9
-66.1484,18.4559,61149,Palo Seco Plant,Puerto Rico Electric Pwr Authority,Toa Baja,,Puerto Rico,other,728,479.4
-66.6969,18.471,61150,Cambalache Plant,Puerto Rico Electric Pwr Authority,Arecibo,Arecibo,Puerto Rico,other,247.5,241.5
-67.1592,18.2186,61151,Mayaguez Plant,Puerto Rico Electric Pwr Authority,Mayaguez,,Puerto Rico,other,220,220
-121.162623,38.645961,61152,Intel Folsom Phase 3,Tesla Inc.,Folsom,Sacramento,California,solar,5.2,5.2
-121.94453,37.417638,61153,AT&T Holger,Bloom Energy,San Jose,Santa Clara,California,natural gas,1.3,1.3
-117.916893,33.836439,61154,AT&T Anaheim,Bloom Energy,Anaheim,Orange,California,natural gas,1.3,1.3
-109.649167,45.855428,61155,Big Timber Wind Farm,Consolidated Edison Development Inc.,Big Timber,Sweet Grass,Montana,wind,25,25
-78.981,34.7691,61156,St. Pauls Solar 2,"CD Global Solar Holdings, LLC",St. Pauls,Robeson,North Carolina,solar,5,5
-79.13444,35.46777,61157,Boaz Farm Solar,"CD Global Solar Holdings, LLC",Sanford,Lee,North Carolina,solar,5,5
-78.177204,35.544405,61158,Bizzell Church Solar 2,"CD Global Solar Holdings, LLC",Selma,Johnston,North Carolina,solar,5,5
-80.821,35.575,61160,MILL SOLAR 1,MILL SOLAR 1 LLC,Mooresville,Iredell,North Carolina,solar,1.4,1.4
-88.072302,39.83188,61161,Harvest Ridge  Wind Farm,Harvest Ridge Wind Farm,Newman,Douglas,Illinois,wind,202,202
-74.650123,40.483601,61162,RB Manufacturing LLC Belle Mead NJ,RB Manufacturing LLC,Hillsborough,Somerset,New Jersey,solar,1.5,1.4
-70.653675,41.757027,61163,Onset East Community Solar Facility,"BCC Solar III, LLC",Wareham,Plymouth,Massachusetts,solar,1,1
-70.653675,41.757027,61164,Onset West Community Solar Facility,"BCC Solar III, LLC",Wareham,Plymouth,Massachusetts,solar,1,1
-107.587513,31.86673,61165,Columbus Solar Project,New Mexico Renewable Development LLC,Columbus,Luna,New Mexico,solar,1.9,1.9
-131.504344,56.216403,61166,Tyee Lake Hydroelectric Facility,Southeast Alaska Power Agency,Wrangell,Wrangell Petersburg,Alaska,hydroelectric,22.6,22.6
-66.1398,17.9602,61171,Jobos,Puerto Rico Electric Pwr Authority,Guayama,,Puerto Rico,other,42,42
-158.187888,21.452002,61172,EE Waianae Solar Project,EE Waianae Solar Project LLC,Waianae,Honolulu,Hawaii,solar,28.3,27.6
-80.3838,25.7915,61173,IKEA Miami 327,IKEA Property Inc,Miami,Miami Dade,Florida,solar,1,1
-95.691471,44.95028,61174,Taurus Community Solar,Taurus Community Solar,Montevideo,Chippewa,Minnesota,solar,3.6,3.6
-95.124682,45.495453,61175,Pegasus Community Solar,Pegasus Community Solar,Brooten,Stearns,Minnesota,solar,2,1.8
-95.623804,44.226179,61176,Antares Community Solar,Antares Community Solar,Tracy,Lyon,Minnesota,solar,3,2.7
-93.944002,44.191352,61177,Corvus Community Solar,Corvus Community Solar,Mankato,Blue Earth,Minnesota,solar,4.5,4.5
-96.161204,44.0901,61178,Capella Community Solar,Capella Community Solar,Pipestone,Pipestone,Minnesota,solar,4.5,4.5
-92.241187,44.164677,61179,Carina Community Solar,Carina Community Solar,Zumbro Falls,Wabasha,Minnesota,solar,3.6,3.6
-93.936782,45.662006,61180,Caelum Community Solar,Caelum Community Solar,Foley,Benton,Minnesota,solar,1.8,1.8
-94.031626,44.901926,61181,Andromeda Community Solar,Andromeda Community Solar,Lester Prairie,McLeod,Minnesota,solar,4.5,4.5
-93.585787,44.240346,61182,Lyra Community Solar,Lyra Community Solar,Waterville,Le Sueur,Minnesota,solar,2.7,2.7
-92.772284,45.255245,61183,Argo Navis Community Solar,Argo Navis Community Solar,Scandia,Washington,Minnesota,solar,2.7,2.7
-76.393562,39.42757,61185,Pfeffers,Terraform Arcadia,Kingsville,Baltimore,Maryland,solar,1,1
-71.074171,42.334651,61186,Boston Medical Center CHP Plant,Boston Medical Center,Boston,Suffolk,Massachusetts,natural gas,2,2
-78.6689,35.837841,61187,Century Drive Solar Farm,"J.T. Hobby and Son, Inc.",Raleigh,Wake,North Carolina,solar,1,1
-108.002283,38.491966,61189,Shavano Falls Hydro,Shavano Falls Hydro LLC,Montrose,Montrose,Colorado,hydroelectric,2.8,2.8
-107.776727,38.450483,61190,Shavano Falls Hydro Drop 4,Shavano Falls Hydro LLC - Drop 4 Project,Montrose,Montrose,Colorado,hydroelectric,4.8,4.5
-107.810213,38.404377,61191,Drop 5,Drop 5 Hydro LLC,Montrose,Montrose,Colorado,hydroelectric,2.4,2.4
-88.07,41.48,61192,IKEA Joliet Rooftop PV System,IKEA Property Inc,Joliet,Will,Illinois,solar,2,2
-115.280825,36.068926,61193,IKEA Las Vegas 462,IKEA Property Inc,Las Vegas,Clark,Nevada,solar,1,1
-78.928657,34.635599,61194,"Barker Solar, LLC","Barker Solar, LLC",Lumberton,Robeson,North Carolina,solar,5,5
-81.430385,35.244125,61195,"231 Dixon 74 Solar I, LLC","231 Dixon 74 Solar I, LLC",Kings Mountain,Cleveland,North Carolina,solar,2,2
-78.701463,34.307121,61196,"Mill Pond Solar Farm, LLC","Mill Pond Solar Farm, LLC",Whiteville,Columbus,North Carolina,solar,5,5
-110.991333,32.251647,61197,Pima Energy Storage System,Pima Energy Storage System,Tucson,Pima,Arizona,other,10,10
-75.28309,40.215399,61198,Merck - Upper Gwynedd Solar Array,Merck - Upper Gwynedd Solar Array,North Wales,Montgomery,Pennsylvania,solar,1.5,1.5
-112.217664,33.447225,61199,T0588 Phoenix - AZ,SoCore Energy LLC,Phoenix,Maricopa,Arizona,solar,1.2,1.2
-122.781338,42.542084,61200,"OR Solar 2, LLC","OR Solar 2, LLC",Eagle Point,Jackson,Oregon,solar,10,10
-121.418873,42.022336,61201,"OR Solar 3, LLC","Heelstone Energy Holdings, LLC",Malin,Klamath,Oregon,solar,10,10
-115.56721,32.678805,61202,Mount Signal Solar Farm V,"Imperial Valley Solar 3, LLC",Calexico,Imperial,California,solar,252.3,252.3
-94.426041,45.431189,61203,"Lahr 1, LLC",SoCore Energy LLC,Wakefield Township,Stearns,Minnesota,solar,5,5
-118.099665,33.770202,61204,"AES ES ALAMITOS, LLC","AES ES Alamitos, LLC",Long Beach,Los Angeles,California,other,100,100
-99.762212,29.681032,61205,Bandera Electric Coop PV,SoCore Energy LLC,Leakey,Real,Texas,solar,1.5,1.5
-75.288789,38.717509,61206,Onyx - Allen Harim,Onyx Asset Services Group,Harbeson,Sussex,Delaware,solar,1.2,1.2
-73.69022,42.748106,61207,Green Island Hydroelectric Station,Albany Engineering Corporation,Green Island,Albany,New York,hydroelectric,6,6
-89.119233,30.379866,61208,Gulfport Naval Base CSG PV System,"WGL Energy Systems, Inc",Gulfport,Harrison,Mississippi,solar,3.5,3.5
-121.46369,38.448604,61209,Sacramento Regional County Sanitation PV,Tesla Inc.,Elk Grove,Sacramento,California,solar,3.5,3.5
-77.045631,42.814025,61210,Finger Lakes Solar I,"Finger Lakes Solar I, LLC",Geneva,Ontario,New York,solar,1.9,2
-89.799302,35.189991,61211,IKEA Memphis 508,IKEA Property Inc,Cordova,Shelby,Tennessee,solar,1.1,1.1
-98.603358,31.684511,61212,Flat Top Wind I,"Flat Top Wind I, LLC",Mullin,Mills,Texas,wind,200,200
-83.192902,34.040559,61213,GRP Madison Renewable Energy Facility,"GRP Madison Renewable Energy Facility, LLC",Colbert,Madison,Georgia,other,58,58
-117.931,34.597,61215,Green Beanworks C PV,"Sustainable Power Group, LLC",Palmdale,Los Angeles,California,solar,3,3
-118.08215,34.654976,61216,Green Beanworks D PV,"Sustainable Power Group, LLC",Palmdale,Los Angeles,California,solar,3,3
-114.3958,42.7628,61217,Head of U Canal Hydro Project,North Side Energy Company,Jerome,Jerome,Idaho,hydroelectric,1.2,1.2
-78.957206,34.522942,61218,"Broadridge Solar, LLC","Broadridge Solar, LLC",Lumberton,Robeson,North Carolina,solar,5,5
-78.449024,36.391194,61219,"Kelly Solar, LLC","Kelly Solar, LLC",Henderson,Vance,North Carolina,solar,5,5
-80.407853,35.712886,61220,"Spencer Farm, LLC","Spencer Farm, LLC",Salisbury,Rowan,North Carolina,solar,5,5
-97.854,35.290759,61221,Redbed Plains Wind Farm,Redbed Plains Wind Farm LLC,Tuttle,Grady,Oklahoma,wind,99.1,99.1
-121.630163,37.769189,61222,Golden Hills North Wind Energy Center,"Golden Hills Interconnection Wind, LLC",Livermore,Alameda,California,wind,46,46
-93.536833,39.788769,61223,Chillicothe Solar Farm,MC Power Companies Inc,Chillicothe,Livingston,Missouri,solar,2.5,2.5
-74.730162,40.894197,61224,"350 Clark Solar, NG, LLC","350 Clark Solar NG, LLC",Budd Lake,Morris,New Jersey,solar,1.8,1.8
-66.656,18.277,61225,Caonillas,Puerto Rico Electric Pwr Authority,Utuado,,Puerto Rico,hydroelectric,22,22
-65.27956,18.316713,61226,Culebra,Puerto Rico Electric Pwr Authority,Culebra,Culebra,Puerto Rico,other,2.1,2.1
-65.6656,18.2364,61227,Daguao,Puerto Rico Electric Pwr Authority,Ceiba,,Puerto Rico,other,42,42
-66.667,18.337,61228,Dos Bocas,Puerto Rico Electric Pwr Authority,Arecibo,Arecibo,Puerto Rico,hydroelectric,15,15
-66.73,18.0733,61229,Garzas,Puerto Rico Electric Pwr Authority,Penuelas,,Puerto Rico,hydroelectric,12.2,12.2
-66.019,18.017,61230,Patillas,Puerto Rico Electric Pwr Authority,Patillas,,Puerto Rico,hydroelectric,1.4,1.4
-66.488,18.1317,61231,Toro Negro,Puerto Rico Electric Pwr Authority,Villalba,,Puerto Rico,hydroelectric,8.5,8.5
-66.391,18.446,61232,Vega Baja,Puerto Rico Electric Pwr Authority,Vega Baja,,Puerto Rico,other,42,42
-65.431763,18.152679,61233,Vieques,Puerto Rico Electric Pwr Authority,Vieques,,Puerto Rico,other,6.6,6.4
-65.864,18.047,61234,Yabucoa,Puerto Rico Electric Pwr Authority,Humacao,,Puerto Rico,other,42,42
-66.871,18.1105,61235,Yauco,Puerto Rico Electric Pwr Authority,Yauco,,Puerto Rico,hydroelectric,34,34
-65.794,18.268,61236,Rio Blanco,Puerto Rico Electric Pwr Authority,Naguabo,,Puerto Rico,hydroelectric,5,5
-71.192244,41.809353,61237,"433 Purchase Solar NG, LLC","433 Purchase Solar NG, LLC",Swansea,Bristol,Massachusetts,solar,2.5,2
-73.95393,40.764396,61238,NY - Presbyt. Hospital - 525 E 68TH St,NY - PRESBYTERIAN HOSPITAL-525 E 68TH ST,New York,New York,New York,other,22.9,22.9
-97.0093,28.7853,61241,Victoria City Power LLC,"Agilon Energy Holdings II, LLC",Victoria,Victoria,Texas,natural gas,100,86
-96.945409,28.695805,61242,Victoria Port Power LLC,"Agilon Energy Holdings II, LLC",Victoria,Victoria,Texas,natural gas,100,100
-72.037453,42.237578,61243,Old Wardour Solar,NuGen Capital Management,East Brookfield,Worcester,Massachusetts,solar,5.5,4.3
-71.066039,42.114918,61244,Shuman Solar,NuGen Capital Management,Stoughton,Norfolk,Massachusetts,solar,2.2,2.2
-72.037453,42.237578,61245,Vuelta Solar,NuGen Capital Management,East Brookfield,Worcester,Massachusetts,solar,5.5,4.7
-81.18036,28.47735,61246,ACE-Stanton PV,"ACE-Stanton, LLC",Orlando,Orange,Florida,solar,4.8,4.8
-81.17411,28.48455,61247,ACE-Stanton A PV,"ACE-Stanton A, LLC",Orlando,Orange,Florida,solar,4.1,4.1
-74.39281,40.575378,61248,Glopak Solar PV Power Plant,Glopak Corporation,South Plainfield,Middlesex,New Jersey,solar,1,1
-118.288925,33.766067,61249,Westmont 300A,"Westmont Solar, LLC",San Pedro,Los Angeles,California,solar,2.9,2.9
-118.2587,33.977922,61250,USPS PV,USPS LA Solar FiT A & B,Los Angeles,Los Angeles,California,solar,7.4,7.4
-66.116163,18.408354,61254,Fort Buchanan Distributed Generation,Directorate Of Public Works USAG Fort Buchanan,Guaynabo,Guaynabo,Puerto Rico,solar,6.4,6.4
-79.915,35.343,61255,"Haywood Farm Solar, LLC","CD Global Solar Holdings, LLC",Troy,Montgomery,North Carolina,solar,4.9,4.9
-77.497,35.205,61256,"Hood Farm Solar, LLC","CD Global Solar Holdings, LLC",Trenton,Jones,North Carolina,solar,4.9,4.9
-79.2,34.816,61257,"ZV Solar 2, LLC","CD Global Solar Holdings, LLC",Red Springs,Robeson,North Carolina,solar,4.9,4.9
-77.825,35.046,61258,"Innovative Solar 35, LLC","CD Global Solar Holdings, LLC",Albertson,Duplin,North Carolina,solar,1.9,1.9
-77.97928,36.094719,61259,"Innovative Solar 59, LLC","CD Global Solar Holdings, LLC",Nashville,Nash,North Carolina,solar,1.9,1.9
-77.992,36.091,61260,"Innovative Solar 60, LLC","CD Global Solar Holdings, LLC",Castalia,Nash,North Carolina,solar,1.9,1.9
-97.4271,36.927165,61261,Rock Falls Wind Farm LLC,"EDF Renewable Asset Holdings, Inc.",Braman,Kay,Oklahoma,wind,154.5,154.5
-91.44,34.439722,61262,Stuttgart Solar,"Stuttgart Solar, LLC",Stuttgart,Arkansas,Arkansas,solar,81,81
-76.299361,41.610981,61263,Wolf Run Energy,Wolf Run Energy LLC,Wilmot Township,Bradford,Pennsylvania,natural gas,22,22
-118.309153,34.744977,61264,Antelope Expansion 2,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,105,105
-118.304071,34.736859,61265,Antelope DSR 3,"Sustainable Power Group, LLC",Lancaster,Los Angeles,California,solar,20,20
-86.1858,39.5879,61267,Hurricane Creek Lift Station,Johnson County Rural E M C,Greenwood,Johnson,Indiana,other,2,2
-110.263889,36.771944,61268,Kayenta Solar Project,"NGI-Kayenta Solar Lessor I, LLC",Kayenta,Navajo,Arizona,solar,55.3,55.3
-97.058944,36.550834,61269,Thunder Ranch Wind Project,"Thunder Ranch Wind Project, LLC",Marland,Noble,Oklahoma,wind,297.8,297.8
-97.8,36.1,61270,Red Dirt Wind Project,"Red Dirt Wind Project, LLC",Hennessy,Kingfisher,Oklahoma,wind,299.3,299.3
-82.58844,35.561156,61271,Biltmore Solar Fields,The Biltmore Company,Asheville,Buncombe,North Carolina,solar,1.5,1.5
-113.8978,35.3635,61272,Gray Hawk Solar,"Gray Hawk Solar, LLC",Kingman,Mohave,Arizona,solar,55,55
-67.130519,18.498007,61273,USCG Puerto Rico PV,United States Coast Guard Puerto Rico,Aguadilla,Aguadilla,Puerto Rico,solar,2.3,1.7
-77.9,35.7,61274,Wilson Solar Farm 1,"GCL New Energy, Inc.",Wilson,Wilson,North Carolina,solar,3.4,3.3
